Customer_ID,Company_Name,Industry,Segment,Region,State,Credit_Limit_USD,Payment_Terms,Account_Manager,Email,Acquisition_Date,Status
CUST0000174,AT&T Inc,Financial Services,Enterprise,Midwest,FL,3227447,Net 45,Michael Garcia PhD,kevinmanning@at&tinccorporate.com,10-04-2022,Active
CUST0000175,Costco Wholesale,Retail,Enterprise,Southeast,GA,2515799,Net 30,Brandy York,thompsonnancy@costcowholesalecorporate.com,18-01-2023,Active
CUST0000176,Comcast Corporation,Telecommunications,Enterprise,International,TX,713534,Net 60,Becky Johnson,tracy72@comcastcorporationcorporate.com,14-08-2023,Active
CUST0000177,PepsiCo Inc,Manufacturing,Enterprise,Southwest,MA,3757086,Net 60,Debra Ortiz,hancocktammy@pepsicoinccorporate.com,14-01-2022,Active
CUST0000178,NVIDIA Corporation,Telecommunications,Enterprise,International,IL,4984844,Net 60,Michael Holloway,asilva@nvidiacorporationcorporate.com,13-10-2021,Active
CUST0000179,Oracle Corporation,Pharmaceuticals,Enterprise,Midwest,TX,2019477,Net 45,Cynthia Brown,rguerrero@oraclecorporationcorporate.com,08-12-2023,Active
CUST0000180,Johnson & Johnson,Manufacturing,Enterprise,International,GA,2035688,Net 60,Joseph Glover,william28@johnson&johnsoncorporate.com,14-06-2022,Active
CUST0000181,Tesla Inc,Retail,Enterprise,Midwest,IL,3076017,Net 45,Elizabeth French,nathan94@teslainccorporate.com,06-09-2022,Active
CUST0000182,Abbott Laboratories,Telecommunications,Enterprise,Midwest,NC,2966679,Net 45,Brittany Gay,robert97@abbottlaboratoriescorporate.com,14-02-2022,Active
CUST0000183,AT&T Inc,Technology,Enterprise,International,NC,1097400,Net 45,Caroline Duran,xglover@at&tinccorporate.com,01-03-2023,Active
CUST0000184,Pfizer Inc,Financial Services,Enterprise,International,MA,4944607,Net 45,Tiffany Mcclain,andrewsmith@pfizerinccorporate.com,27-10-2024,Active
CUST0000185,Visa Inc,Healthcare,Enterprise,Southeast,WA,3932549,Net 60,Joseph Warren,ibarron@visainccorporate.com,30-06-2022,Active
CUST0000186,Verizon Communications,Healthcare,Enterprise,Midwest,TX,1177895,Net 45,Amanda Mcdowell,kelsey90@verizoncommunicationscorporate.com,07-11-2021,Active
CUST0000187,Mastercard Inc,Telecommunications,Enterprise,International,NY,539539,Net 45,Alexandra Fisher,batesjoseph@mastercardinccorporate.com,09-05-2024,Active
CUST0000188,Procter & Gamble,Media,Enterprise,Southeast,PA,1238544,Net 30,Heather Ortiz,benjamincrawford@procter&gamblecorporate.com,29-10-2024,Active
CUST0000189,Adobe Inc,Energy,Enterprise,Southwest,PA,3715491,Net 30,Angela Cummings,dawn74@adobeinccorporate.com,08-06-2024,Active
CUST0000190,NVIDIA Corporation,Telecommunications,Enterprise,Northeast,WA,4954634,Net 30,Carolyn Howard,rfriedman@nvidiacorporationcorporate.com,23-07-2021,Inactive
CUST0000191,Apple Inc,Retail,Enterprise,Southeast,WA,3118019,Net 30,Vicki Richard,perrybrittany@appleinccorporate.com,25-06-2021,Active
CUST0000192,Pfizer Inc,Media,Enterprise,Midwest,TX,1047667,Net 30,Angel Green,alexander89@pfizerinccorporate.com,28-01-2021,Active
CUST0000193,PepsiCo Inc,Consumer Goods,Enterprise,International,GA,4896617,Net 45,Kathy Harrison,ebooth@pepsicoinccorporate.com,26-03-2024,Active
CUST0000194,Johnson & Johnson,Telecommunications,Enterprise,Southwest,WA,2080632,Net 30,Scott West,hooperjulie@johnson&johnsoncorporate.com,25-08-2023,Active
CUST0000195,Comcast Corporation,Technology,Enterprise,Southeast,IL,1600633,Net 30,Glen Bryan,meganrivera@comcastcorporationcorporate.com,18-03-2021,Active
CUST0000196,Pfizer Inc,Healthcare,Enterprise,Northeast,WA,813427,Net 45,Charles Love,nrodriguez@pfizerinccorporate.com,25-09-2024,Active
CUST0000197,AbbVie Inc,Pharmaceuticals,Enterprise,West,NY,902320,Net 60,Leah Barton,lellis@abbvieinccorporate.com,30-07-2022,Active
CUST0000198,Microsoft Corporation,Technology,Enterprise,International,CA,3996166,Net 45,Sonya Gordon,mbarnes@microsoftcorporationcorporate.com,17-11-2023,Active
CUST0000199,IBM Corporation,Manufacturing,Enterprise,Southwest,TX,2223816,Net 60,Mackenzie Harris,glenda22@ibmcorporationcorporate.com,21-07-2022,Active
CUST0000200,Apple Inc,Manufacturing,Enterprise,Southwest,CA,4864670,Net 45,Anthony Adams,tonyavega@appleinccorporate.com,24-12-2021,Active
CUST0000201,Johnson & Johnson,Energy,Enterprise,Northeast,GA,1487629,Net 45,Rebecca Roberts,housepaul@johnson&johnsoncorporate.com,16-03-2022,Active
CUST0000202,Berkshire Hathaway,Consumer Goods,Enterprise,Southeast,NC,2175619,Net 45,Michael Lopez,jillwilson@berkshirehathawaycorporate.com,23-11-2022,Active
CUST0000203,NVIDIA Corporation,Telecommunications,Enterprise,International,MA,2977585,Net 30,Amanda Mcfarland,ayalacolleen@nvidiacorporationcorporate.com,15-03-2023,Active
CUST0000204,Nike Inc,Retail,Enterprise,International,PA,3273304,Net 30,Gregory Ware,mark43@nikeinccorporate.com,10-09-2024,Inactive
CUST0000205,Tesla Inc,Financial Services,Enterprise,West,PA,1751114,Net 30,Janice Fernandez,angel85@teslainccorporate.com,14-11-2021,Active
CUST0000206,Meta Platforms,Financial Services,Enterprise,Midwest,IL,4331507,Net 45,Christy Jennings,harrismaria@metaplatformscorporate.com,02-09-2024,Active
CUST0000207,Amazon.com,Financial Services,Enterprise,Southeast,NY,2937454,Net 45,Jerry Sullivan,andre18@amazoncomcorporate.com,16-06-2023,Active
CUST0000208,Merck & Co,Energy,Enterprise,International,CA,1296904,Net 30,Timothy James,wellsamanda@merck&cocorporate.com,13-03-2021,Inactive
CUST0000209,Johnson & Johnson,Healthcare,Enterprise,Midwest,WA,4171815,Net 60,Jennifer Kelley,torreskaitlin@johnson&johnsoncorporate.com,07-06-2024,Active
CUST0000210,Tesla Inc,Telecommunications,Enterprise,Midwest,TX,1454892,Net 45,Wendy Murray,robertscarlos@teslainccorporate.com,18-08-2024,Active
CUST0000211,Verizon Communications,Manufacturing,Enterprise,Southwest,PA,4037810,Net 60,Jerry Jensen,heather29@verizoncommunicationscorporate.com,22-05-2024,Active
CUST0000212,Procter & Gamble,Financial Services,Enterprise,Southeast,NY,1837105,Net 30,Nicholas Humphrey,xgriffin@procter&gamblecorporate.com,05-06-2024,Active
CUST0000213,AT&T Inc,Media,Enterprise,International,PA,2020523,Net 60,Robin Riley,rebeccaarnold@at&tinccorporate.com,13-01-2023,Active
CUST0000214,Oracle Corporation,Media,Enterprise,Northeast,TX,4552365,Net 45,Jack Smith,melaniedrake@oraclecorporationcorporate.com,28-01-2024,Active
CUST0000215,Netflix Inc,Consumer Goods,Enterprise,Northeast,CA,2694567,Net 60,Dennis Young,aprilmoody@netflixinccorporate.com,24-08-2023,Active
CUST0000216,Walt Disney Company,Media,Enterprise,International,NC,2378921,Net 60,Matthew Houston,nicholas38@waltdisneycompanycorporate.com,18-08-2021,Active
CUST0000217,Walt Disney Company,Pharmaceuticals,Enterprise,International,NC,1298948,Net 45,Lance Montoya,robertrivera@waltdisneycompanycorporate.com,16-07-2021,Active
CUST0000218,Chevron Corporation,Consumer Goods,Enterprise,Midwest,MA,1747003,Net 60,Brandy Hunt,brianscott@chevroncorporationcorporate.com,01-07-2024,Active
CUST0000219,Amazon.com,Technology,Enterprise,International,TX,4741008,Net 45,Ronald Burke,cindydixon@amazoncomcorporate.com,04-02-2021,Active
CUST0000220,Procter & Gamble,Financial Services,Enterprise,Southwest,WA,2520747,Net 45,Susan Cohen,catherinethompson@procter&gamblecorporate.com,06-07-2022,Active
CUST0000221,Amazon.com,Pharmaceuticals,Enterprise,Southeast,GA,3676242,Net 45,Joseph Perez,yclarke@amazoncomcorporate.com,14-10-2021,Active
CUST0000222,Tesla Inc,Consumer Goods,Enterprise,Southwest,NC,4258923,Net 30,Rachel Lane,meyernicholas@teslainccorporate.com,15-04-2023,Active
CUST0000223,Salesforce Inc,Telecommunications,Enterprise,Northeast,PA,649058,Net 30,Wendy Sanders,robertbowers@salesforceinccorporate.com,29-02-2024,Active
CUST0000224,Alphabet Inc,Pharmaceuticals,Enterprise,West,NY,1262487,Net 60,Ariel Romero,lauren90@alphabetinccorporate.com,01-12-2021,Active
CUST0000225,Costco Wholesale,Pharmaceuticals,Enterprise,West,IL,4326949,Net 45,Andrew Cruz,hmendez@costcowholesalecorporate.com,22-09-2023,Active
CUST0000226,Amazon.com,Retail,Enterprise,Southwest,WA,4468932,Net 60,Matthew Cantrell,sheakimberly@amazoncomcorporate.com,18-11-2024,Active
CUST0000227,Salesforce Inc,Financial Services,Enterprise,Northeast,IL,518429,Net 45,Larry Lee,qandrews@salesforceinccorporate.com,14-07-2024,Active
CUST0000228,PepsiCo Inc,Pharmaceuticals,Enterprise,West,WA,1391895,Net 30,Laura Benson,xhart@pepsicoinccorporate.com,25-07-2023,Active
CUST0000229,Nike Inc,Healthcare,Enterprise,International,MA,1397258,Net 45,Megan Hall MD,zachary04@nikeinccorporate.com,26-11-2021,Active
CUST0000230,NVIDIA Corporation,Financial Services,Enterprise,Southwest,IL,4333979,Net 30,Catherine Reese,victorgonzalez@nvidiacorporationcorporate.com,01-02-2024,Active
CUST0000231,Berkshire Hathaway,Energy,Enterprise,Northeast,NC,1533637,Net 45,Amanda Olson,travis94@berkshirehathawaycorporate.com,09-08-2022,Active
CUST0000232,Pfizer Inc,Healthcare,Enterprise,Southwest,NY,4949018,Net 60,Carrie Bray,astewart@pfizerinccorporate.com,23-12-2021,Active
CUST0000233,Adobe Inc,Media,Enterprise,Southwest,GA,1986481,Net 60,Louis Diaz,acoleman@adobeinccorporate.com,02-04-2023,Active
CUST0000234,Johnson & Johnson,Financial Services,Enterprise,Southwest,NC,3199821,Net 60,Christina Marsh,thomassmith@johnson&johnsoncorporate.com,21-11-2021,Active
CUST0000235,Netflix Inc,Media,Enterprise,International,IL,2795088,Net 45,Ryan Davis,jordan58@netflixinccorporate.com,13-06-2022,Active
CUST0000236,PepsiCo Inc,Consumer Goods,Enterprise,Southeast,TX,3962359,Net 60,Katherine Doyle,jamesjustin@pepsicoinccorporate.com,23-08-2023,Active
CUST0000237,Pfizer Inc,Manufacturing,Enterprise,International,GA,3133274,Net 60,Lisa Foster,xnorman@pfizerinccorporate.com,10-06-2021,Active
CUST0000238,IBM Corporation,Retail,Enterprise,Southeast,IL,2937557,Net 60,Shawn Kelley,wisealexandria@ibmcorporationcorporate.com,20-10-2022,Active
CUST0000239,Johnson & Johnson,Healthcare,Enterprise,West,GA,3204331,Net 60,Joseph Jackson,alvaradomichelle@johnson&johnsoncorporate.com,30-08-2024,Active
CUST0000240,Oracle Corporation,Pharmaceuticals,Enterprise,Southwest,NC,4002058,Net 60,Mr. Brandon Parker,tgreen@oraclecorporationcorporate.com,24-03-2022,Active
CUST0000241,General Electric,Manufacturing,Enterprise,Southwest,NY,4884976,Net 30,Rebecca Harper,kelleyjacob@generalelectriccorporate.com,13-07-2023,Inactive
CUST0000242,Visa Inc,Technology,Enterprise,International,NY,2176903,Net 45,Rebecca Austin,justin84@visainccorporate.com,21-08-2021,Active
CUST0000243,Procter & Gamble,Manufacturing,Enterprise,International,FL,1728330,Net 30,Alison Compton,joseph70@procter&gamblecorporate.com,19-11-2022,Active
CUST0000244,PepsiCo Inc,Retail,Enterprise,West,NY,3508846,Net 45,Erin Bridges,brianrowe@pepsicoinccorporate.com,11-02-2024,Active
CUST0000245,IBM Corporation,Retail,Enterprise,International,GA,3762217,Net 30,Oscar Johnson,gmoss@ibmcorporationcorporate.com,30-07-2024,Active
CUST0000246,PepsiCo Inc,Technology,Enterprise,Southwest,MA,3994410,Net 60,Claudia Rodriguez,knguyen@pepsicoinccorporate.com,29-08-2021,Active
CUST0000247,IBM Corporation,Technology,Enterprise,Northeast,FL,2203619,Net 60,Luke Galvan,browndeanna@ibmcorporationcorporate.com,05-12-2023,Active
CUST0000248,Salesforce Inc,Retail,Enterprise,International,WA,2148102,Net 60,Andrew Mann,amy73@salesforceinccorporate.com,25-02-2023,Active
CUST0000249,PepsiCo Inc,Consumer Goods,Enterprise,Southeast,CA,2068473,Net 30,Robert Weaver,osmith@pepsicoinccorporate.com,25-06-2023,Active
CUST0000250,JPMorgan Chase,Energy,Enterprise,Northeast,MA,2841363,Net 60,Martin Rodriguez,williamssharon@jpmorganchasecorporate.com,18-02-2023,Active
CUST0000251,Procter & Gamble,Media,Enterprise,Midwest,NY,3272961,Net 45,Dawn Diaz,smithsamantha@procter&gamblecorporate.com,14-05-2024,Active
CUST0000252,Visa Inc,Technology,Enterprise,Southeast,WA,926606,Net 60,Daniel Stone,hardyamanda@visainccorporate.com,23-09-2023,Active
CUST0000253,Costco Wholesale,Consumer Goods,Enterprise,West,GA,3503839,Net 30,Jessica Garcia,andreawagner@costcowholesalecorporate.com,12-07-2022,Active
CUST0000254,Merck & Co,Pharmaceuticals,Enterprise,Southeast,TX,4867162,Net 30,Natasha Ward,zwest@merck&cocorporate.com,20-11-2021,Active
CUST0000255,Procter & Gamble,Energy,Enterprise,West,GA,3884107,Net 30,Raymond Harding,samantha88@procter&gamblecorporate.com,02-08-2024,Active
CUST0000256,Home Depot,Telecommunications,Enterprise,Midwest,WA,2962680,Net 30,David Evans,ncarroll@homedepotcorporate.com,18-09-2024,Active
CUST0000257,Walt Disney Company,Consumer Goods,Enterprise,West,NY,1462357,Net 60,Shawn Hamilton,kanejeremy@waltdisneycompanycorporate.com,25-03-2021,Active
CUST0000258,Chevron Corporation,Media,Enterprise,West,IL,834514,Net 60,Jenna Griffin,walkerkeith@chevroncorporationcorporate.com,29-01-2024,Active
CUST0000259,Cisco Systems,Financial Services,Enterprise,Southwest,FL,2872541,Net 30,Mr. James Duncan,johnadams@ciscosystemscorporate.com,23-12-2024,Active
CUST0000260,Intel Corporation,Pharmaceuticals,Enterprise,West,PA,4583613,Net 30,Wanda Ramos,scottglass@intelcorporationcorporate.com,31-01-2021,Active
CUST0000261,NVIDIA Corporation,Telecommunications,Enterprise,West,CA,1304940,Net 30,Ashley Cole,riverajody@nvidiacorporationcorporate.com,12-05-2023,Active
CUST0000262,General Electric,Pharmaceuticals,Enterprise,Northeast,CA,2268163,Net 60,Amanda Jackson,james94@generalelectriccorporate.com,14-12-2021,Active
CUST0000263,Home Depot,Energy,Enterprise,Northeast,IL,4151038,Net 60,William Garcia,todd98@homedepotcorporate.com,27-12-2022,Active
CUST0000264,Meta Platforms,Healthcare,Enterprise,Northeast,PA,3282630,Net 30,Alicia Sutton,colleen38@metaplatformscorporate.com,10-02-2023,Active
CUST0000265,Amazon.com,Healthcare,Enterprise,Midwest,GA,1090911,Net 60,Shelley Parks,jallen@amazoncomcorporate.com,04-01-2025,Active
CUST0000266,AbbVie Inc,Energy,Enterprise,Southwest,PA,3892755,Net 45,Brianna Fitzpatrick,lonniegrant@abbvieinccorporate.com,22-07-2021,Active
CUST0000267,Cisco Systems,Financial Services,Enterprise,West,NY,1030475,Net 60,William Jensen,caitlynhall@ciscosystemscorporate.com,30-12-2022,Active
CUST0000268,Meta Platforms,Telecommunications,Enterprise,West,CA,2931325,Net 60,Corey Johnson,schaeferstephanie@metaplatformscorporate.com,27-09-2022,Active
CUST0000269,Tesla Inc,Manufacturing,Enterprise,Southwest,MA,3814450,Net 60,Lisa Holloway,phillip99@teslainccorporate.com,05-04-2023,Active
CUST0000270,Procter & Gamble,Pharmaceuticals,Enterprise,Southeast,TX,3779883,Net 60,Lydia Williams,scott44@procter&gamblecorporate.com,22-02-2024,Active
CUST0000271,Visa Inc,Manufacturing,Enterprise,International,WA,593534,Net 60,Melissa Taylor,bmorris@visainccorporate.com,26-06-2021,Active
CUST0000272,Visa Inc,Financial Services,Enterprise,Northeast,NY,3805796,Net 60,Jack Mills,gacosta@visainccorporate.com,16-09-2022,Active
CUST0000273,Tesla Inc,Manufacturing,Enterprise,Southeast,WA,2276178,Net 45,Randy Griffin,davidanderson@teslainccorporate.com,24-12-2021,Active
CUST0000274,Pfizer Inc,Healthcare,Enterprise,Southeast,TX,2352103,Net 60,Karen Ortiz,burkeadam@pfizerinccorporate.com,11-08-2021,Active
CUST0000275,NVIDIA Corporation,Financial Services,Enterprise,Southeast,NC,956242,Net 60,Kenneth Morrison,samantha01@nvidiacorporationcorporate.com,03-07-2022,Active
CUST0000276,IBM Corporation,Financial Services,Enterprise,Midwest,CA,2602920,Net 30,Barry Simmons,carterdennis@ibmcorporationcorporate.com,04-12-2023,Active
CUST0000277,Nike Inc,Telecommunications,Enterprise,Midwest,TX,2467404,Net 30,Rachel Mann,ulynch@nikeinccorporate.com,12-11-2023,Active
CUST0000278,Meta Platforms,Retail,Enterprise,Midwest,PA,4280292,Net 45,April Johnson,mclaughlinjared@metaplatformscorporate.com,25-03-2022,Active
CUST0000279,Costco Wholesale,Media,Enterprise,Southeast,NC,3557592,Net 45,Pamela Wilson,matthew99@costcowholesalecorporate.com,16-07-2023,Active
CUST0000280,Procter & Gamble,Technology,Enterprise,Midwest,IL,2358292,Net 60,Kimberly Rogers,dreilly@procter&gamblecorporate.com,18-12-2024,Active
CUST0000281,Adobe Inc,Manufacturing,Enterprise,Midwest,TX,3281351,Net 45,Sarah Duncan,hlopez@adobeinccorporate.com,23-06-2021,Active
CUST0000282,Oracle Corporation,Manufacturing,Enterprise,Southwest,GA,1412954,Net 30,Paula Gentry,zhunter@oraclecorporationcorporate.com,13-11-2022,Active
CUST0000283,Tesla Inc,Manufacturing,Enterprise,Southeast,GA,2147790,Net 45,Kelly Smith,mcdanielbrooke@teslainccorporate.com,24-04-2022,Active
CUST0000284,Meta Platforms,Financial Services,Enterprise,Northeast,GA,761676,Net 60,Donald Flores,rlambert@metaplatformscorporate.com,24-03-2023,Active
CUST0000285,Home Depot,Technology,Enterprise,West,FL,4460294,Net 60,Tony Brock,georgecollins@homedepotcorporate.com,30-06-2023,Active
CUST0000286,Intel Corporation,Energy,Enterprise,Southeast,NC,2941077,Net 30,Robert Marquez,beltrankatelyn@intelcorporationcorporate.com,05-09-2024,Active
CUST0000287,Pfizer Inc,Financial Services,Enterprise,Southwest,WA,4712484,Net 30,Michael Ortega,shawn01@pfizerinccorporate.com,02-05-2022,Active
CUST0000288,Procter & Gamble,Pharmaceuticals,Enterprise,Southeast,PA,1835654,Net 30,Rebecca Patel,pgarza@procter&gamblecorporate.com,20-09-2021,Active
CUST0000289,Visa Inc,Consumer Goods,Enterprise,Midwest,NY,2335587,Net 45,Nancy Joseph,mwilson@visainccorporate.com,03-01-2023,Active
CUST0000290,AbbVie Inc,Telecommunications,Enterprise,Southeast,NY,2234546,Net 60,Ann Montoya,shermandonna@abbvieinccorporate.com,25-11-2023,Active
CUST0000291,Intel Corporation,Energy,Enterprise,Southwest,PA,889545,Net 30,Wanda Aguilar,sabbott@intelcorporationcorporate.com,03-10-2022,Active
CUST0000292,Merck & Co,Financial Services,Enterprise,International,GA,2794244,Net 60,Lori Joseph,ijames@merck&cocorporate.com,07-01-2025,Active
CUST0000293,General Electric,Media,Enterprise,Southeast,MA,3675243,Net 45,Brandy Jones,thomasnicole@generalelectriccorporate.com,14-06-2022,Active
CUST0000294,Meta Platforms,Pharmaceuticals,Enterprise,Midwest,MA,2369814,Net 60,Larry Lane,jenniferadams@metaplatformscorporate.com,06-08-2021,Active
CUST0000295,Oracle Corporation,Consumer Goods,Enterprise,Southwest,NC,555345,Net 60,Victoria Terrell,steven18@oraclecorporationcorporate.com,05-11-2022,Active
CUST0000296,Salesforce Inc,Healthcare,Enterprise,Southeast,CA,4816285,Net 60,Laura Rivera,susan44@salesforceinccorporate.com,27-08-2023,Active
CUST0000297,Visa Inc,Healthcare,Enterprise,Southeast,WA,1492625,Net 60,Omar Johnson,gmiller@visainccorporate.com,01-09-2024,Active
CUST0000298,Abbott Laboratories,Financial Services,Enterprise,Southwest,PA,4518320,Net 30,Mary Wood,josehaynes@abbottlaboratoriescorporate.com,15-11-2021,Active
CUST0000299,Netflix Inc,Technology,Enterprise,Southeast,NY,1572778,Net 60,Haley May,williamssteven@netflixinccorporate.com,23-07-2022,Active
CUST0000300,Johnson & Johnson,Pharmaceuticals,Enterprise,Northeast,NC,1731993,Net 30,Joseph Blanchard,hardindana@johnson&johnsoncorporate.com,13-04-2022,Active
CUST0000301,Mastercard Inc,Pharmaceuticals,Enterprise,Southwest,NC,656196,Net 60,Adam Jones,gdavis@mastercardinccorporate.com,17-05-2021,Active
CUST0000302,PepsiCo Inc,Financial Services,Enterprise,Southeast,PA,4454502,Net 45,Jamie Gallagher,pauladominguez@pepsicoinccorporate.com,01-08-2022,Active
